id,text,anger,disgust,fear,joy,sadness,surprise
rus_train_track_a_00942,Ноги трясутся,0,0,1,0,0,0
rus_train_track_a_00943,"Мама стакан разбила мой самый любимый ""Сочи 2014"" который мне Аня подарила на др((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((",1,0,0,0,1,0
rus_train_track_a_00944,"воу, неужели в Киеве снег",0,0,0,0,0,1
rus_train_track_a_00945,"Хоспади Иисусе , отвратительный, мерзкий фильм!",0,1,0,0,0,0
rus_train_track_a_00946,"Новости просто кошмарные.  #Шумахер, #Волгоград  Еще в #Саратов оцепили ТЦ Карусель и Детский парк. Хоть не выходи",0,0,1,0,0,0
rus_train_track_a_00947,"Нахуй я это все делал ,",1,0,0,0,0,1
rus_train_track_a_00948,"Ненавижу людей, которые светят телефоном в кинотеатре. Вы возвращаете меня в реальность, суки!",1,0,0,0,0,0
rus_train_track_a_00949,"Опять мама готовит мясо, меня уже тошнит от него",0,1,0,0,0,0
rus_train_track_a_00950,Нашла офигенного парикмахера в Питере. Но блин такого дорогого (((,0,0,0,1,1,0
rus_train_track_a_00951,куда везли...Ровно в два раза дешевле...К сожалению на горе наживаются(((,0,0,0,0,1,0
rus_train_track_a_00952,Ой как страшно!,0,0,1,0,0,0
rus_train_track_a_00953,идите все куда подальше.,1,0,0,0,0,0
rus_train_track_a_00954,"Ебучая бессоница, какого хера, опять как овощ буду в школе, блять",1,0,0,0,0,0
rus_train_track_a_00955,"ААААА БЛЯТЬ!!!! NIRAVANA В ПРОЕКТЕ #Голос !!!!!!! я чуть не ахуел!! спасибо, Агутин!!!",0,0,0,1,0,1
rus_train_track_a_00956,"Поняяяяша, я тебя теряю((((((",0,0,0,0,1,0
rus_train_track_a_00957,"Кому интересны книги по соционике, обращайтесь, те, кто в Курске, большой ассортимент.",0,0,0,0,0,0
rus_train_track_a_00958,Райское наслаждение ❤️,0,0,0,1,0,0
rus_train_track_a_00959,МЕНЯ ИГНОРИТ ВАЛЕРА О_О я именно в шоке,0,0,0,0,0,1
rus_train_track_a_00960,"суки, задолбали их тесты уже! не могут время распределить, а потом 2 попытку не дают ибо 2курс пришел",1,0,0,0,0,0
rus_train_track_a_00961,"Теперь ужасно страшно ездить в метро, не дай бог такому случится! #mtvstars One Direction",0,0,1,0,0,0
rus_train_track_a_00962,все равно иди в жопу,1,0,0,0,0,0
rus_train_track_a_00963,Есть дополнительные возможности генерирования паролей непосредственно в буфер обмена и в файл.,0,0,0,0,0,0
rus_train_track_a_00964,Возможно поеду с друзьями на евро2016  с:,0,0,0,1,0,0
rus_train_track_a_00965,"Арргх!1 Мерзкие, мерзкие тёмные круги вокруг глаз! Насколько ЕЩЁ раньше нужно ложиться, чтобы вас не было?!1 >_<",1,1,0,0,0,0
rus_train_track_a_00966,"У Азарова придумали расплачиваться в трамвае карточкой. БЛЯТЬ,ЧТО? МОЖЕТ БАБУЛЕК С СЕМКАМИ ОБРУДУЕМ ТЕРМИНАЛАМИ? #Азіров #Украина #пиздец",1,0,0,0,0,1
rus_train_track_a_00967,так страшно прожить один вечер без звонка на до боли знакомый и выученный наизусть его номер (с) #FOLLOW,0,0,1,0,0,0
rus_train_track_a_00968,я до сих пор поражаюсь красоте Дэниэла.,0,0,0,0,0,1
rus_train_track_a_00969,"на бабло, которое я в детстве потратила на всякие журнальчики про принцессок, сейчас можно было бы купить остров блять.",1,0,0,0,0,0
rus_train_track_a_00970,"Фактически эти проверки сообщают, будет ли система хотя бы пытаться выполнить некоторое действие; если да, то это еще не означает, что оно б",0,0,0,0,0,0
rus_train_track_a_00971,отъебитесь все,1,0,0,0,0,0
rus_train_track_a_00972,Юююхуууу за Наргиз !!!!!!  #голос,0,0,0,1,0,0
rus_train_track_a_00973,Пиздец в хорошем смысле!! #Голос,0,0,0,1,0,0
rus_train_track_a_00974,Назначают внутрь 1 раз в сутки.,0,0,0,0,0,0
rus_train_track_a_00975,"У меня такое чувство, что новые одноклассники встретят меня как-то гадко и мерзко....Ну ничего хорошего я и не жду, в общем.",0,1,0,0,0,0
rus_train_track_a_00976,"Отвратительная погода. Тепло, но второй день постоянно льет дождь.",0,1,0,0,0,0
rus_train_track_a_00977,Иногда мне страшно смотреть на свою обувь после прогулки. #likeapig,0,0,1,0,0,0
rus_train_track_a_00978,как приятно,0,0,0,1,0,0
rus_train_track_a_00979,"меня называют то Кариной, то Лилей, то Дашей,  но не Кристиной. #бесит",1,0,0,0,0,0
rus_train_track_a_00980,Эта строчка состоит из сорока символов.,0,0,0,0,0,0
rus_train_track_a_00981,Найти вы его можете в папке игры.,0,0,0,0,0,0
rus_train_track_a_00982,"Кто ищет, тот всегда найдёт. И выпьет...",0,0,0,0,0,0
rus_train_track_a_00983,"А также, вы можете посмотреть текстовую трансляцию на нашем сайте.",0,0,0,0,0,0
rus_train_track_a_00984,"С Днём Рождения, Дорогая Диана!) Люблююю❤️ Апашка, ты лучшая!!!",0,0,0,1,0,0
rus_train_track_a_00985,"Еду на автобусе..светофор..бежит мальчик,тут БАЦ!Врезается в столб!!И идёт дальше...;DЯ просто взорвалась от смеха!Хохотала на весь автобус!",0,0,0,1,0,0
rus_train_track_a_00986,"Ну что не видать нам ЛЧ?((( Зенит проиграл, а ждать чуда от ЦСКА это думаю не реально(( Но болеть конечно буду...",0,0,0,0,1,0
rus_train_track_a_00987,"ого.я щас неожиданно подумала а сколько у нас лет с выпуска, если у тебя уже пятерка. Оо",0,0,0,0,0,1
rus_train_track_a_00988,В шоке от погоды!!,1,0,0,0,0,1
rus_train_track_a_00989,"том направлении, чтобы она стала более точной наукой, как математика.",0,0,0,0,0,0
rus_train_track_a_00990,Менин Алтыным пойдет на выпускной!!!! :):):):):):):),0,0,0,1,0,0
rus_train_track_a_00991,пооч я не программист????пж сделайте кто нибудь мне ноут(((((((((,0,0,0,0,1,0
rus_train_track_a_00992,Отвратительно спала :(,0,1,0,0,1,0
rus_train_track_a_00993,"И так страшно было, еще и настроение упало",0,0,1,0,1,0
rus_train_track_a_00994,"Люди, которые бьют бездомных животных - мрази. Сгорите в аду",1,0,0,0,0,0
rus_train_track_a_00995,Как меня все за*бало!!,1,0,0,0,0,0
rus_train_track_a_00996,"И нам всем нужен кто-то, кому можно доверять больше чем самому себе.",0,0,0,0,0,0
rus_train_track_a_00997,совершенно мерзкое настроение..,0,1,0,0,1,0
rus_train_track_a_00998,НЕ-НА-ВИ-ЖУ!!!,1,0,0,0,0,0
rus_train_track_a_00999,"#HappyBirthdayJaredLeto ты мой самый любимый исполнитель, ты научил меня верить в себя. Ты прекрасен!!!!! …",0,0,0,1,0,0
rus_train_track_a_01000,У меня выносит мозг Взрывается голова  Не влюбляйтесь никогда:((((,0,0,0,0,1,0
rus_train_track_a_01001,мразии конченный.... просто терпеть не могу таких людей.,1,1,0,0,0,0
rus_train_track_a_01002,"16ого очень стремный экзамен, мне страшно, поэтому я смотрю друзей и хочу на ручки",0,0,1,0,0,0
rus_train_track_a_01003,Я НЕНАВИЖУ ОБНОВЛЕНИЯ В ТВИИИ!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1111!!!!!!!!!!!!!!!1!!!!!!!!!!!!!!!!!!!!!!!!!!!!!…,1,0,0,0,0,0
rus_train_track_a_01004,"И я поражаюсь, что многие не замечают этого.",0,0,0,0,0,1
rus_train_track_a_01005,Илюша меня напугал :с,0,0,1,0,0,0
rus_train_track_a_01006,Во вторник устный зачет по организации #пиздец,0,0,1,0,1,0
rus_train_track_a_01007,"До меня дошли слухи что у меня геометрии/алгебры месяц не будет с: визжу, как сучка",0,0,0,1,0,0
rus_train_track_a_01008,Какие же существуют ебанутые люди которые пьяные творят такую хуетень.,1,1,0,0,0,0
rus_train_track_a_01009,Мне страшно(,0,0,1,0,0,0
rus_train_track_a_01010,Как я пишу: - Никчемные твитты - Отвратительные фанфики.  Как я живу: - Отвратительно отношусь к людям (они заслуживают). - Плохо веду себя.,1,1,0,0,0,0
rus_train_track_a_01011,"о боже,как же вы достали со своим нильсом",1,0,0,0,0,0
rus_train_track_a_01012,"ура! Оленка выиграла!!! уже третий год подряд наш класс побеждает на ""Мисс гимназии"") йоу)",0,0,0,1,0,0
rus_train_track_a_01013,"Перечитываю оригинального #ШХ. Как же канонно Моффат и Гэтисс выполнили свою работу, я в шоке.",0,0,0,0,0,1
rus_train_track_a_01014,Я почему-то очень боюсь,0,0,1,0,0,0
rus_train_track_a_01015,Мечты сбываются! ) #рождество #новый #год,0,0,0,1,0,0
rus_train_track_a_01016,внезапно Оо,0,0,0,0,0,1
rus_train_track_a_01017,"мне страшно, действительно я боюсь того, что может быть со мной дальше. почему это тяжело, просто взять и забыть, как это сделали со мной",0,0,1,0,0,0
rus_train_track_a_01018,"Какого хрена Я не могу заснуть, завтра же на работу;((((",0,0,0,0,1,0
rus_train_track_a_01019,Но как долго будет длится эта дружба - неизвестно. Одно я знаю точно - рано или поздно она закончится и переидет во что-то большее.,0,0,0,0,0,0
rus_train_track_a_01020,"Мама сказала, чтобы пойти на ритм-гитару, нужно сначала на обычную идти",0,0,0,0,0,0
rus_train_track_a_01021,"Какого нахуй? у меня по истории шли одни пятерки и четверки, а она мне тройку поставила, злости не хватает.",1,0,0,0,0,0
rus_train_track_a_01022,как так? приезжала и не увиделись(((( я скучаю по тебе малышка!,0,0,0,0,1,1
rus_train_track_a_01023,Как вы со мной общаетесь?? На меня же смотреть противно...,0,1,0,0,0,1
rus_train_track_a_01024,"пьяная, счастливая мразь. :(",0,1,0,0,0,0
rus_train_track_a_01025,что?! о_О,0,0,0,0,0,1
rus_train_track_a_01026,"Завтра иду в школу, и не дай бог кто-то мне испортит настроение, переебу всех, отвечаю",1,0,0,0,0,0
rus_train_track_a_01027,"Если уж и брать кредит, то лучше в банке на потребительские нужды",0,0,0,0,0,0
rus_train_track_a_01028,"Ого, оказывается в УрФУ тоже есть филологический факультет!",0,0,0,0,0,1
rus_train_track_a_01029,Па выделил нам 2 бутылки шампанского :)  хахахахаахха,0,0,0,1,0,0
rus_train_track_a_01030,"Вчера такой ужастик страшный смотрели, до сих пор от воспоминаний о нем мурашки по коже,и страшно",0,0,1,0,0,0
rus_train_track_a_01031,а я боюсь стоматологов=((((((((((((((((((,0,0,1,0,0,0
rus_train_track_a_01032,счастлив!!!А я не знаю куда себя деть(((откуда столько слёз?Помогите кто нибудь х,0,0,0,0,1,0
rus_train_track_a_01033,"Простуда, иди к черту",1,0,0,0,0,0
rus_train_track_a_01034,сегодня поняла что совсем одинока в этой жизни (((,0,0,0,0,1,0
rus_train_track_a_01035,дерьмово. во всех смыслах.,0,0,0,0,1,0
rus_train_track_a_01036,На работе дурдом.Спасите меня от этого маразма!!!,1,0,0,0,0,0
rus_train_track_a_01037,"Читать книги в оригинале нужно тогда, когда ты владеешь языком в совершенстве. Иначе невозможно оценить его красоты. Бьешься над переводом.",0,0,0,0,0,0
rus_train_track_a_01038,Муж вызвал самого лучшего врача Франции. Тот прописал вонючие травы( что ж будем пить,0,1,0,0,1,0
rus_train_track_a_01039,"Бесят люди, которые едят в общественном транспорте: шаурму, беляши и все что так ""ароматно"" пахнет.  #москва #наболело #транспорт",1,1,0,0,0,0
rus_train_track_a_01040,Хули мне пишут твои друзья!?,1,0,0,0,0,0
rus_train_track_a_01041,Домой. Приводить себя в порядок и продолжение следует,0,0,0,0,0,0
rus_train_track_a_01042,Потому что тогда человек не может тебе написать ни каким образом.,0,0,0,0,0,0
rus_train_track_a_01043,Билеты на руках. Завтра поезд. #Киев #Рената #друзья #Москва #концерт,0,0,0,1,0,0
rus_train_track_a_01044,"Первое впечатление о ""Лолите"" -  педофильская книга. Мерзкая",0,1,0,0,0,0
rus_train_track_a_01045,Я боюсь в шк ходить,0,0,1,0,0,0
rus_train_track_a_01046,"Особенно кстати правильно то, что ничто и никогда не может быть лучше и эффективнее поискового трафикаНикакие маркетинговые ходы.",0,0,0,0,0,0
rus_train_track_a_01047,боююся((,0,0,1,0,0,0
rus_train_track_a_01048,Офигенный день!!☺️ год и 7 с самым любимым,0,0,0,1,0,0
rus_train_track_a_01049,"Боюсь, что этот Новый год пройдет как самый обычный день. И не будет того волшебства, которое было в детстве.",0,0,1,0,1,0
rus_train_track_a_01050,"Да, знаю не твой формат и это то понятно",0,0,0,0,0,0
rus_train_track_a_01051,Рядом с каждым объектом поме щают бирку с номером.,0,0,0,0,0,0
rus_train_track_a_01052,"Потом в метро мерзкий мужик начал надо мной причмокивать, подмигивать и призывно облизываться. Меня чуть не вырвало, выбежала на Аэропорту.",0,1,0,0,0,0
rus_train_track_a_01053,"вау, вот это опыт, такого я еще никогда не делала!!:)",0,0,0,1,0,1
rus_train_track_a_01054,Авто сервис КИА в Туле поменял по гарантии фары на авто!!!! #киарулит #KIA #Туларулит,0,0,0,1,0,0
rus_train_track_a_01055,Поздравляю болельщиков Зенита с победой!!!,0,0,0,1,0,0
rus_train_track_a_01056,Сдала химию на 4) не зря учила вчера),0,0,0,1,0,0
rus_train_track_a_01057,"Ура, по физике нет дз :33",0,0,0,1,0,0
rus_train_track_a_01058,Нужная.,0,0,0,0,0,0
rus_train_track_a_01059,Хорошо бегать по магазинам в осенней куртке - прям европейская зима в Сибири,0,0,0,1,0,0
rus_train_track_a_01060,"Так мерзко от самой себя, что не хочется наливать себе чай. Умри без чая, тряпка.",0,1,0,0,0,0
rus_train_track_a_01061,"792272 я хотел сдавать литературу, но очень сильно боялся, что провалюсь, это очень тяжелый предмет.",0,0,1,0,0,0
rus_train_track_a_01062,Аааа Наргиз Закирова обалденна!!!! Как она мне нравится! Великолепный голос!!!,0,0,0,1,0,0
rus_train_track_a_01063,я не верю чтобы у меня было 43 подписчика?,0,0,0,0,0,1
rus_train_track_a_01064,"Хочу вчерашний день, вернуть того человека который был рядом (((",0,0,0,0,1,0
rus_train_track_a_01065,я боюсь ее,0,0,1,0,0,0
rus_train_track_a_01066,#ужасно  #ненавижу,1,0,0,0,0,0
rus_train_track_a_01067,Все равно вы для меня и для @<username> самые лучшие!! #парапапарам Ван лав,0,0,0,1,0,0
rus_train_track_a_01068,"вау, вот это волосы",0,0,0,0,0,1
rus_train_track_a_01069,"вот он не понимает как я его люблю, и как он мне дорог:(((((",0,0,0,0,1,0
rus_train_track_a_01070,"Это просто пиздец, товарищи. С роду не видала такого стыда и срама. Фу меня тошнит и тянет блевать от этой суеты. Пиздаболы и лицимеры!",1,1,0,0,0,0
rus_train_track_a_01071,"Иногда мне кажется, что я совсем ничего не достиг. Что упущений было больше, чем достижений. Это чувство на столько отвратительно",0,1,0,0,1,0
rus_train_track_a_01072,бесят необязательные люди,1,0,0,0,0,0
rus_train_track_a_01073,"подожди. у меня на рабочем столе осталось одно место. я скажу, когда скачаю",0,0,0,0,0,0
rus_train_track_a_01074,Какой же ебанутый день. Ну пиздец просто!!!!!,1,0,0,0,0,0
rus_train_track_a_01075,"в какой то момент я поняла, что вижу и ""не вижу"" людей, сидящих рядом) и мне стало не по себе",0,0,1,0,0,0
rus_train_track_a_01076,"He бывaeт пoзднo, бывaeт yжe нe нaдo.",0,0,0,0,0,0
rus_train_track_a_01077,Первая медаль Ирины Старых на этапах Кубка мира! :) Ура!!! #biathlon #биатлон,0,0,0,1,0,0
rus_train_track_a_01078,"Ребят, не каждому достается такая возможность, посмотреть, как проносят Олимпийский огонь!! Было незабываемо^^",0,0,0,1,0,0
rus_train_track_a_01079,"ААААА БЛЯТЬ!!!! NIRVANA В ПРОЕКТЕ #Голос !!!!!!! я чуть не ахуел!! спасибо, Агутин!!!",0,0,0,1,0,1
rus_train_track_a_01080,"Смотрю повтор речи Чернышенко... это конечно ужас, тербл, я так говорил на инглише когда мне было 10 !!!  #Олимпиада #Мутко #английский",0,1,0,0,0,0
rus_train_track_a_01081,"Ну вот и пятница 13е: сначала об печь обожглась, а потом ещё руку кипятком ошпарила(((",0,0,0,0,1,0
rus_train_track_a_01082,"долго объяснять:((( все плохо,вот",0,0,0,0,1,0
rus_train_track_a_01083,эти конспекты с химии так не хотят переписываться...(((бее,0,1,0,0,1,0
rus_train_track_a_01084,СЕГОДНЯ ЖЕ @<username> ПРИЕХАЛА!,0,0,0,1,0,0
rus_train_track_a_01085,"Каким бы не было твоё настроение,день остается прежним.",0,0,0,0,0,0
rus_train_track_a_01086,Я очень сильно боюсь,0,0,1,0,0,0
rus_train_track_a_01087,Плохо...очень плохо(((,0,0,0,0,1,0
rus_train_track_a_01088,"ну ничего себе, ты все таки сделала это)",0,0,0,0,0,1
rus_train_track_a_01089,маленькая гнилая пышка #человек_урод #зачем_так_жить #соболезную,0,1,0,0,0,0
rus_train_track_a_01090,"Резин был в Ярославле , а я и не знаю и не сходила на него, вот это вообще печально вышло(((",0,0,0,0,1,0
rus_train_track_a_01091,ну да ладно тепрь надо тысячный не забыть,0,0,0,0,0,0
rus_train_track_a_01092,"видел красную телефонную будку в Костроме,будто побывал в Лондоне..#щастье",0,0,0,1,0,0
rus_train_track_a_01093,Для получения полных текстов газетных публикаций воспользуйтесь платной подпиской,0,0,0,0,0,0
rus_train_track_a_01094,"ЗВОНИТЕ, МЫ ПОМОГАЕМ ОСУЩЕСТВЛЯТЬ МЕЧТЫ!!!! / ТА ""ЖЕЛТЫЙ ЧЕМОДАН"",тел.: (347) 251 20 00,..",0,0,0,1,0,0
rus_train_track_a_01095,"Тошнит, голова болит,  состояние дрянь,  работы дофига......зашибись пятница!!!! (((",0,0,0,0,1,0
rus_train_track_a_01096,Тебе уже даже не надо писать первым. Просто ответь,0,0,0,0,0,0
rus_train_track_a_01097,"Когда читаю ""подслушано"" своей школы всё больше убеждаюсь,что наш класс самый худший.Мы выделяемся своими поступками.",0,0,0,0,1,0
rus_train_track_a_01098,"ТАКОЕ СОСТОЯНИЕ ПОГАНОЕ, ПИЗДЕЦ ПРЯМ",0,0,0,0,1,0
rus_train_track_a_01099,"Потеплело, блин :((((",0,0,0,0,1,0
rus_train_track_a_01100,Урааа!!!! Я записала дикторский!!!!,0,0,0,1,0,0
rus_train_track_a_01101,"Это карма, определенно. Отвратительный день.",0,1,0,0,0,0
rus_train_track_a_01102,"Я вообще в шоке!!!!Как можно выпрашивать ,чтобы за тобой ухаживали и делали романтики???)))",0,1,0,0,0,1
rus_train_track_a_01103,"Меня даже @<username> уже догнала,я обалдела , что мы теперь одного роста.",0,0,0,0,0,1
rus_train_track_a_01104,"Кажется, лицо сводит судорогой отвращения и презрения. А всего-то из дома вышла.",0,1,0,0,0,0
rus_train_track_a_01105,Счастье есть)),0,0,0,1,0,0
rus_train_track_a_01106,"Вообще, где все? В это время мы уж собираемся",0,0,0,0,0,1
rus_train_track_a_01107,Сейчас Любин проверим,0,0,0,0,0,0
rus_train_track_a_01108,Очень жаль=(((И На`Ви задержали..,0,0,0,0,1,0
rus_train_track_a_01109,Грущу(((( муж уехал в командировку((((,0,0,0,0,1,0
rus_train_track_a_01110,"Сегодня я увижу своих дноклассников, надеюсь не блевану.",0,1,0,0,0,0
rus_train_track_a_01111,"когда вы такие свалите то из НАШЕЙ Страны?! Вы так сильно задолбали, что я готов на рукопашную, чтобы искоренить зло",1,0,0,0,0,0
rus_train_track_a_01112,Нахуя сука так делать блять!злости не хватает!,1,0,0,0,0,0
rus_train_track_a_01113,"Аня- сваха??? Не знала, не знала",0,0,0,0,0,1
rus_train_track_a_01114,как же сердце болит от того что ты уже не мой((((,0,0,0,0,1,0
rus_train_track_a_01115,ненавижу таких людей.даже общаться противно. фу,0,1,0,0,0,0
rus_train_track_a_01116,ШТО?,0,0,0,0,0,1
rus_train_track_a_01117,"но иногда ведь видишь человека и понимаешь, что прячется за его маской. И как-то не по себе становится.",0,0,1,0,1,0
rus_train_track_a_01118,"Как же уебанско смотрятся золотые часы вместе с золотым перстнем, просто пздц как дерьмово. Хотя, скорее всего это просто покрашенный металл",0,1,0,0,0,0
rus_train_track_a_01119,Требования: Знание ядра Linux в исходных кодах.,0,0,0,0,0,0
rus_train_track_a_01120,what? Who is it?кто эта какашка????!1!1!,0,1,0,0,0,1
rus_train_track_a_01121,боже мой,0,0,0,0,0,1
rus_train_track_a_01122,"FreeBSD на десктопе. Для полноценной подержки мультимедиа что ставить: i386 или amd64. Интересует звук, драйвера на виден",0,0,0,0,0,0
rus_train_track_a_01123,че? Че?!,0,0,0,0,0,1
rus_train_track_a_01124,"Не пойму, люди которые сравнивают его с Солженицыным - идиоты? Противно читать эту чушь...",0,1,0,0,0,0
rus_train_track_a_01125,Я дома о/ Я устал о/ Я хочу жрать о/ И как обычно... Я ХОЧУ УБИВАТЬ,1,0,0,0,0,0
rus_train_track_a_01126,"я уже 3 год учу музыкальную литературу, а, оказывается, нам такое недоговаривали. Ну это неждан конечно х)",0,0,0,0,0,1
rus_train_track_a_01127,Везет! Его везут!;) #хочувдетство #сын #зима,0,0,0,1,0,0
rus_train_track_a_01128,"НАДОЕЛА!!! Задание выполнено одинакого, но мне пишет не верно, а ей верно. -_-",1,0,0,0,0,0
rus_train_track_a_01129,Я такая заебатая сестра. Самой нравится,0,0,0,1,0,0
rus_train_track_a_01130,"От души! Заебись логика. А брат мой пиздат и охуенен, потому что женится.  Да идите нахуй!",1,0,0,0,0,0
rus_train_track_a_01131,"МАЛФОЙ, У ТЯ ПРЕКРАСНЫЙ ГОЛОС!!!!!!!!!!!!!!!!!!!!!!",0,0,0,1,0,0
rus_train_track_a_01132,Воу) ну ничего себе С:,0,0,0,0,0,1
rus_train_track_a_01133,красотаааа) красотаааа),0,0,0,1,0,0
rus_train_track_a_01134,Обновление Твиттера фигня!!! вот так вот! Никогдааа не обновляейте!! #лохпожизни,1,0,0,0,1,0
rus_train_track_a_01135,Доброе утро! Я выспалась! Спала целую ночь не просыпаясь! #jubilation #happiness,0,0,0,1,0,0
rus_train_track_a_01136,"вообще надо успеть поставить машину на колеса, чтобы она сама передвигалась до следующего четверга",0,0,0,0,0,0
rus_train_track_a_01137,Вы узнаете все мои предпочтения,0,0,0,0,0,0
rus_train_track_a_01138,"Я в шоке  Не знаю даже,что ей сказать",0,0,0,0,0,1
rus_train_track_a_01139,"Боже у меня полный холодильник еды, вкусный ликёр, тёплая постель , есть интернет и я одна дома",0,0,0,1,0,0
rus_train_track_a_01140,А это молочный суп с семгой :)))) ну захотелось мне... #суп #рыба #молоко #вкусно #япсих…,0,0,0,1,0,0
rus_train_track_a_01141,Nissan показал будущее своих моделей на спортивном седане,0,0,0,0,0,0
rus_train_track_a_01142,#смех #выходные,0,0,0,1,0,0
rus_train_track_a_01143,произвели на меня эффект ледяного душа. В моей душе закипала злость. Да по,1,0,0,0,0,0
rus_train_track_a_01144,Геля пришла больная на работу и отказывается идти лечиться. А у многих в кабинете включая меня есть маленькие дети дома. #пиздец,1,0,0,0,0,1
rus_train_track_a_01145,"Никогда не думал, что Слава станет таким уродом. Даже общаться противно.",1,1,0,0,0,0
rus_train_track_a_01146,без тебя моё сердце грустит....(((,0,0,0,0,1,0
rus_train_track_a_01147,Видели какой гол забил суарез?? Я ПОРАЖЕН,0,0,0,0,0,1
rus_train_track_a_01148,"Почему мое жирное мерзкое тело просто не может свалить, оставив мозг.",0,1,0,0,1,0
rus_train_track_a_01149,ебнутые ибо. они там и на своих территориях устраивают зачистки. им много поводов не надо,1,1,0,0,0,0
rus_train_track_a_01150,"Как известно, в русском языке шесть падежей. По одной из версий, именно это количество послужило основанием для введения",0,0,0,0,0,0
rus_train_track_a_01151,@<username> Черепаха-клаустрофоб живёт в ужасе.,0,0,0,0,0,0
rus_train_track_a_01152,НАХУЙ НАХУЙ НАХУЙ,1,0,0,0,0,0
rus_train_track_a_01153,аааааа.......не хочу делать уроки(((,0,0,0,0,1,0
rus_train_track_a_01154,очень нервничаю. спокойно. не сорви операцию:D,0,0,1,0,0,0
rus_train_track_a_01155,"Такими, какие мы есть на самом деле, мы нужны только самим себе.",0,0,0,0,0,0
rus_train_track_a_01156,Обязательно нужно обзвонить с утра полгорода и громко разговаривать у моей двери.,1,0,0,0,0,0
rus_train_track_a_01157,"Брэду Питу - 50 лет,ничего себе!",0,0,0,0,0,1
rus_train_track_a_01158,Злость через край,1,0,0,0,0,0
rus_train_track_a_01159,Оо мой #андроид перестал как черт молниеносно разряжаться. #полные #штаны,0,0,0,1,0,0
rus_train_track_a_01160,бесит все уже,1,0,0,0,0,0
rus_train_track_a_01161,"Великовозрастные, блядь, школьники.  Вот кого ненавижу - так вот их.",1,0,0,0,0,0
rus_train_track_a_01162,Я ТЕБЕ ГЛАЗА ВЫКОЛЮ  ХУЛИ ОНИ ТАКИЕ БЛЯ,1,0,0,0,0,0
rus_train_track_a_01163,"Я закрыла химию на 4,чтоо??я в шоке,это равняется тому,что я сдала физику на 100)",0,0,0,0,0,1
rus_train_track_a_01164,Ну почему тот кто нравится никогда не может быть рядом???? беситбсиит,1,0,0,0,0,0
rus_train_track_a_01165,одно из самых худших зол это чай с сахаром,0,1,0,0,0,0
rus_train_track_a_01166,"Студентов надо пинать ногами, а то от рук отбились!",1,0,0,0,0,0
rus_train_track_a_01167,Вот это поворот. Не ожидала.,0,0,0,0,0,1
rus_train_track_a_01168,"Ухо, блять, горит!",1,0,0,0,0,0
rus_train_track_a_01169,"Меня так бесят,когда ставят Каке-то превосходство над ОЛЛГ,они все такие Белиберы,просто кому-то повезло больше,вот и все.  #followme",1,0,0,0,0,0
rus_train_track_a_01170,#крики #вопли #танцы  У наших мальчиков новый трэк)),0,0,0,1,0,0
rus_train_track_a_01171,"Шикарный вечер, спасибо @<username> за это.",0,0,0,1,0,0
rus_train_track_a_01172,"Для того, чтобы пользоваться всеми функциями сайта, рекомендуем вам войти на сервис.",0,0,0,0,0,0
rus_train_track_a_01173,К Нахову теперь и подходить страшно,0,0,1,0,0,0
rus_train_track_a_01174,"Девушки,как можно требовать что-то от парня? Если он захочет сделать вам подарок,то он сделает! Че выпрашивать-то? Фу,отвратительно.",0,1,0,0,0,0
rus_train_track_a_01175,Мдааа большинство просто забыли или не знали :(((,0,0,0,0,1,0
rus_train_track_a_01176,"Делай больше, чем можешь",0,0,0,0,0,0
rus_train_track_a_01177,"в маршрутке хотел уебать водилу ,за то что он водила....",1,0,0,0,0,0
rus_train_track_a_01178,Господи! И ты не собираешься взять свои слова назад?,0,0,0,0,0,1
rus_train_track_a_01179,При необходимости цифровые изображения могут быть отредактированы в соответствующих программах.,0,0,0,0,0,0
rus_train_track_a_01180,"Доброе утро - это когда по СТС идет ""Вуди и его друзья"" ☀️❄️",0,0,0,1,0,0
rus_train_track_a_01181,"бесит, когда люди начинают говорить, какое ты говно и тд, вы-то, сука, идеальные, я посмотрю, гнилые крысы",1,1,0,0,0,0
rus_train_track_a_01182,"Вы можете менять работу, супругов, или религии, но пока вы не изменитесь внутри, вы будите привлекать тех же людей, и те же обстоятельства.",0,0,0,0,0,0
rus_train_track_a_01183,"Ееееее, я таки нарисовала этого  долбанного микки мауса, я таки молодец!!!",0,0,0,1,0,0
rus_train_track_a_01184,"Конечно как каникулы так сразу -45, а как учимся так -30 учитесь дети, учитесь",1,0,0,0,0,0
rus_train_track_a_01185,"Аааа, как же меня бесят квадратные аватарки во вкладке сообщений в новом vkapp под iOS 7",1,0,0,0,0,0
rus_train_track_a_01186,"Истерика - это когда настолько плохо, что даже самой смешно.....ппц...........(((((((((((((((((((((((((((((((((((((((((",0,0,0,0,1,0
rus_train_track_a_01187,у вооот опяяять. Меня все бесит(((((!!!,1,0,0,0,1,0
rus_train_track_a_01188,Внезапно! В книге по Java мистера Корнелла такое:,0,0,0,0,0,1
rus_train_track_a_01189,"Голосуем за Наргиз!! О боооже, она великолепна. Невероятная песня. #Голос",0,0,0,1,0,0
